DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,CLASE,P6290,P6290S1,P6230,P6240,P6240S1,P6250,P6260,P6270,P6280,P6300,P6310,P6310S1,P6320,P6330,P6340,P6350,P6351,MES,FT,DPTO,fex_c_2011
5384753,1,4,1,50,,1,,,4,6,REALIZAR ACTIVIDADES DEPORTIVA,2,2,2,2,1,12,,,,,,,02,1,19,778.42847763
5384754,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,19,770.77241504
5384755,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1124.003801
5384755,1,2,1,50,,1,1,,2,4,,2,2,2,1,,,,,,,,1,02,1,19,1124.003801
5384755,1,3,1,50,,1,,,3,4,,2,2,2,2,1,10,,,,,,,02,1,19,1124.003801
5384755,1,5,1,50,,1,2,,5,2,,2,2,2,1,,,,,,,,1,02,1,19,1124.003801
5384755,1,6,1,50,,1,,,6,4,,2,2,2,2,2,,,,,,,,02,1,19,1124.003801
5384755,1,7,1,50,,1,,,7,4,,2,2,2,2,2,,,,,,,,02,1,19,1124.003801
5384755,1,8,1,50,,1,,,8,1,,,,,,,,,,,,,,02,1,19,1124.003801
5384755,2,1,2,50,,1,,,1,4,,2,2,2,2,1,11,,,,,,,02,1,19,1124.003801
5384755,2,2,2,50,,1,,,2,1,,,,,,,,,,,,,,02,1,19,1124.003801
5384755,2,3,2,50,,1,2,,3,6,REALIZAR ACTIVIDADES  DEPORTIVAS,2,2,2,1,,,,,,,,1,02,1,19,1124.003801
5384755,2,4,2,50,,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,19,1124.003801
5384755,2,5,2,50,,1,,,5,1,,,,,,,,,,,,,,02,1,19,1124.003801
5384755,2,6,2,50,,1,,,6,1,,,,,,,,,,,,,,02,1,19,1124.003801
5384756,1,1,1,50,,1,,,1,4,,2,2,2,2,1,11,,,,,,,02,1,19,862.83656811
5384756,1,2,1,50,,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,19,862.83656811
5384757,1,1,1,50,,1,,,1,4,,1,,,,,,,,,,,,02,1,19,978.1891566
5384757,2,1,2,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,978.1891566
5384758,1,1,1,50,,1,,,1,4,,2,2,2,2,1,2,,1,1,,8,1,02,1,19,665.51567334
5384758,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,19,665.51567334
5384759,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,19,989.30042252
5384759,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,19,989.30042252
5384760,1,1,1,50,,1,,,1,4,,2,1,,,,,,,,,,,02,1,19,954.13628793
5384761,1,1,1,50,,1,1,,1,4,,2,2,2,1,,,,,,,,1,02,1,19,908.1550683
5384761,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,19,908.1550683
5384761,1,3,1,50,,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,19,908.1550683
5384762,1,1,1,50,,1,,,1,6,ESTAR EN LA CASA,2,2,2,2,2,,,,,,,,02,1,19,822.93373061
5384762,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,19,822.93373061
5384762,1,3,1,50,,1,,,3,4,,2,2,2,2,2,,,,,,,,02,1,19,822.93373061
5384762,1,4,1,50,,1,,,4,1,,,,,,,,,,,,,,02,1,19,822.93373061
5384763,1,1,1,50,,1,,,1,4,,2,1,,,,,,,,,,,02,1,19,665.51567334
5384763,1,2,1,50,,1,2,,2,4,,2,2,2,1,,,,,,,,1,02,1,19,665.51567334
5384764,1,1,1,50,,1,,,1,6,ESTAR EN LA CASA,2,2,2,2,2,,,,,,,,02,1,19,763.65820853
5384764,2,1,2,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,19,763.65820853
5384764,3,1,3,50,,1,2,,1,4,,2,2,2,1,,,,,,,,1,02,1,19,763.65820853
5384765,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,19,776.10457561
5384765,1,2,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,19,776.10457561
5384766,1,1,1,50,,1,2,,1,6,REPARACION DE VIVIENDA,2,2,2,1,,,,,,,,1,02,1,19,1120.3870977
5384766,1,2,1,50,,1,,,2,6,OCIO,2,2,2,2,1,2,,1,2,,,,02,1,19,1120.3870977
5384766,1,3,1,50,,1,,,3,6,OCIO,2,2,2,2,1,8,,2,,2,,,02,1,19,1120.3870977
5384767,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1014.3171087
5384767,1,2,1,50,,1,,,2,6,ESTUVO ENFERMO,2,2,2,2,1,11,,,,,,,02,1,19,1014.3171087
5384767,1,3,1,50,,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,19,1014.3171087
5384768,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,19,989.30042252
5384768,1,2,1,50,,1,2,,2,2,,2,2,2,1,,,,,,,,1,02,1,19,989.30042252
5384769,1,1,1,50,,1,,,1,4,,2,1,,,,,,,,,,,02,1,19,945.7589871
5384769,1,2,1,50,,1,2,,2,2,,2,2,2,1,,,,,,,,1,02,1,19,945.7589871
5384770,1,1,1,50,,1,,,1,4,,1,,,,,,,,,,,,02,1,19,954.13628793
5384771,1,1,1,50,,1,1,,1,4,,2,2,2,1,,,,,,,,1,02,1,19,1051.0157288
5384772,1,1,1,50,,1,,,1,4,,1,,,,,,,,,,,,02,1,19,1022.6944096
5384772,1,2,1,50,,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,19,1022.6944096
5384782,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,861.93126937
5384783,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,779.8220976
5384783,1,2,1,50,,1,,,2,4,,2,2,2,2,1,6,,2,,2,,,02,1,19,779.8220976
5384784,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,931.30263823
5384784,1,2,1,50,,1,1,,2,4,,2,2,2,1,,,,,,,,1,02,1,19,931.30263823
5384784,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,02,1,19,931.30263823
5384785,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1021.7891108
5384788,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,900.44048691
5384789,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,945.7589871
5384789,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,19,945.7589871
5384790,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1211.778869
5384790,1,2,1,50,,1,,,2,4,,2,2,1,,,,,,,,,,02,1,19,1211.778869
5384791,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,19,837.81988189
5384792,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,947.14877853
5384792,1,2,1,50,,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,19,947.14877853
5384792,2,1,2,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,947.14877853
5384792,2,2,2,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,947.14877853
5384792,2,3,2,50,,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,19,947.14877853
5384792,3,1,3,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,947.14877853
5384792,3,2,3,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,19,947.14877853
5384792,3,3,3,50,,1,,,3,1,,,,,,,,,,,,,,02,1,19,947.14877853
5384792,3,4,3,50,,1,,,4,1,,,,,,,,,,,,,,02,1,19,947.14877853
5384792,3,5,3,50,,1,,,5,1,,,,,,,,,,,,,,02,1,19,947.14877853
5384792,3,6,3,50,,1,,,6,1,,,,,,,,,,,,,,02,1,19,947.14877853
5384793,1,1,1,50,,1,2,,1,4,,2,2,2,1,,,,,,,,1,02,1,19,900.44048691
5384794,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,945.7589871
5384794,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,19,945.7589871
5384808,1,1,1,50,,1,,,1,4,,1,,,,,,,,,,,,02,1,19,800.2159631
5384808,1,2,1,50,,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,19,800.2159631
5384809,1,1,1,50,,1,6,,1,2,,2,2,2,1,,,,,,,,1,02,1,19,1265.47467
5384809,1,2,1,50,,1,4,,2,4,,2,2,2,1,,,,,,,,1,02,1,19,1265.47467
5384810,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,801.93450905
5384810,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,19,801.93450905
5384810,1,3,1,50,,1,,,3,3,,2,2,1,,,,,,,,,,02,1,19,801.93450905
5384810,1,4,1,50,,1,,,4,4,,2,2,2,2,2,,,,,,,,02,1,19,801.93450905
5384811,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1128.7643985
5384811,1,2,1,50,,1,2,,2,4,,2,2,2,1,,,,,,,,1,02,1,19,1128.7643985
5384812,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1051.0157288
5384813,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1105.6168286
5384813,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,19,1105.6168286
5384814,1,1,1,50,,1,,,1,5,,,,,,,,,,,,,,02,1,19,837.81988189
5384815,1,1,1,50,,1,3,,1,4,,2,2,2,1,,,,,,,,1,02,1,19,1068.0129098
5384815,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,19,1068.0129098
5384815,1,4,1,50,,1,,,4,1,,,,,,,,,,,,,,02,1,19,1068.0129098
5384816,1,1,1,50,,1,,,1,6,ESTAR EN LA CASA,1,,,,,,,,,,,,02,1,19,1051.0157288
5384818,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,863.64981532
5384818,1,2,1,50,,1,,,2,4,,1,,,,,,,,,,,,02,1,19,863.64981532
5384818,1,3,1,50,,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,19,863.64981532
5384819,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,908.1550683
5384819,1,2,1,50,,1,,,2,4,,2,2,2,2,1,13,POR LA PANDEMIA,,,,,,02,1,19,908.1550683
5384819,1,3,1,50,,1,,,3,3,,2,2,2,2,2,,,,,,,,02,1,19,908.1550683
5384820,1,1,1,50,,1,,,1,4,,2,2,2,2,1,2,,2,,2,,,02,1,19,810.31180988
5384820,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,19,810.31180988
5384820,1,3,1,50,,1,2,,3,4,,2,2,2,1,,,,,,,,1,02,1,19,810.31180988
5384821,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,989.30042252
5384821,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,19,989.30042252
5384823,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,757.22136492
5384823,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,19,757.22136492
5384823,1,3,1,50,,1,,,3,4,,2,2,2,2,1,10,,,,,,,02,1,19,757.22136492
5384824,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,712.16927469
5384824,1,2,1,50,,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,19,712.16927469
5384825,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1051.0157288
5384826,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1051.0157288
5384827,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,976.85405544
5384827,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,19,976.85405544
5384827,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,02,1,19,976.85405544
5384828,1,1,1,50,,1,,,1,6,ACOMPAÑAR A FAMILIAR ENFERMO,2,2,2,2,2,,,,,,,,02,1,19,1031.1637194
5384828,1,2,1,50,,1,2,,2,4,,2,2,2,1,,,,,,,,1,02,1,19,1031.1637194
5384828,1,3,1,50,,1,2,,3,2,,2,2,2,1,,,,,,,,1,02,1,19,1031.1637194
5384828,1,4,1,50,,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,19,1031.1637194
5384828,1,5,1,50,,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,19,1031.1637194
5384828,1,7,1,50,,1,,,7,1,,,,,,,,,,,,,,02,1,19,1031.1637194
5384829,1,1,1,50,,1,,,1,6,ESTAR EN LA CASA,2,2,2,2,2,,,,,,,,02,1,19,666.42097208
5384829,1,2,1,50,,1,,,2,4,,2,2,2,2,1,13,POR LA PANDEMIA,,,,,,02,1,19,666.42097208
5384829,1,3,1,50,,1,,,3,4,,2,2,2,2,1,2,,1,2,,,,02,1,19,666.42097208
5384830,1,1,1,50,,1,2,,1,4,,2,2,2,1,,,,,,,,1,02,1,19,818.33131513
5384830,1,2,1,50,,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,19,818.33131513
5384831,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,770.77241504
5384834,1,1,1,50,,1,1,,1,4,,2,2,2,1,,,,,,,,1,02,1,19,908.1550683
5384834,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,19,908.1550683
5384834,1,3,1,50,,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,19,908.1550683
5384835,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,19,860.5376494
5384835,1,2,1,50,,1,,,2,5,,,,,,,,,,,,,,02,1,19,860.5376494
5384835,1,3,1,50,,1,,,3,5,,,,,,,,,,,,,,02,1,19,860.5376494
5384836,1,1,1,50,,1,,,1,4,,1,,,,,,,,,,,,02,1,19,837.81988189
5384837,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1051.0157288
5384838,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1128.7643985
5384838,1,2,1,50,,1,,,2,4,,2,2,2,2,1,10,,,,,,,02,1,19,1128.7643985
5384839,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,732.56314019
5384839,1,2,1,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,19,732.56314019
5384840,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,19,961.79235051
5384840,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,19,961.79235051
5384840,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,02,1,19,961.79235051
5384840,1,4,1,50,,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,19,961.79235051
5384841,1,1,1,50,,1,,,1,4,,2,2,2,2,1,2,,2,,2,,,02,1,19,545.80258277
5384841,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,19,545.80258277
5384841,1,3,1,50,,1,1,,3,6,OCIO,2,2,2,1,,,,,,,,1,02,1,19,545.80258277
5384841,1,4,1,50,,1,,,1,4,,2,2,2,2,1,13,QUIERE SEGUIR ESTUDIANDO,,,,,,02,1,19,545.80258277
5384842,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,19,861.87275056
5384842,1,2,1,50,,1,2,,2,4,,2,2,2,1,,,,,,,,1,02,1,19,861.87275056
5384843,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,794.27844646
5384852,1,1,1,50,,1,,,1,4,,1,,,,,,,,,,,,02,1,19,908.1550683
5384852,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,19,908.1550683
5384852,1,3,1,50,,1,1,,3,6,OCIO,2,2,2,1,,,,,,,,1,02,1,19,908.1550683
5384853,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,872.02711615
5384853,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,02,1,19,872.02711615
5384854,1,1,1,50,,1,,,1,4,,1,,,,,,,,,,,,02,1,19,977.28385786
5384855,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,02,1,19,1099.5377805
5384855,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,02,1,19,1099.5377805
5384884,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,19,837.81988189
5384898,1,1,1,50,05,1,,,1,6,ARREGLO DE UNA MESA LIJAR Y AUTOCONSTRUCCION,2,1,,,,,,,,,,,02,1,05,1147.9642164
5384899,1,1,1,50,05,1,,,1,1,,,,,,,,,,,,,,02,1,05,1353.3525833
5384899,1,2,1,50,05,1,2,,2,2,,2,2,2,1,,,,,,,,1,02,1,05,1353.3525833
5384900,1,1,1,50,05,1,,,1,1,,,,,,,,,,,,,,02,1,05,1148.0991084
5384900,1,2,1,50,05,1,,,2,6,FISIOTERAPIA POR ACCIDENTE,2,1,,,,,,,,,,,02,1,05,1148.0991084
5384900,1,3,1,50,05,1,,,3,6,ENFERMO,2,2,2,2,2,,,,,,,,02,1,05,1148.0991084
5384901,1,1,1,50,05,1,,,1,1,,,,,,,,,,,,,,02,1,05,1062.9350654
5384902,1,1,1,50,05,1,,,1,1,,,,,,,,,,,,,,02,1,05,1255.4940552
5384902,1,2,1,50,05,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,05,1255.4940552
5384903,1,1,1,50,05,1,,,1,6,LEER,2,2,2,2,2,,,,,,,,02,1,05,1056.6532338
5384903,1,2,1,50,05,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,05,1056.6532338
5384904,1,1,1,50,05,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,05,1069.9291557
5384905,1,1,1,50,05,1,,,1,1,,,,,,,,,,,,,,02,1,05,1062.9350654
5384906,1,1,1,50,05,1,,,1,1,,,,,,,,,,,,,,02,1,05,1174.6509521
5384907,1,1,1,50,15,1,1,,1,2,,2,2,2,1,,,,,,,,1,02,1,15,103.56919833
5384907,1,2,1,50,15,1,,,2,1,,,,,,,,,,,,,,02,1,15,103.56919833
5384908,1,1,1,50,15,1,,,1,1,,,,,,,,,,,,,,02,1,15,114.45850875
5384908,1,2,1,50,15,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,15,114.45850875
5384908,1,3,1,50,15,1,,,3,3,,2,2,2,2,2,,,,,,,,02,1,15,114.45850875
5384909,1,1,1,50,15,1,,,1,6,PENSIONADA,2,2,2,2,2,,,,,,,,02,1,15,54.431142338
5384909,1,2,1,50,15,1,,,2,1,,,,,,,,,,,,,,02,1,15,54.431142338
5384909,1,3,1,50,15,1,,,3,4,,2,2,2,2,1,5,,2,,2,,,02,1,15,54.431142338
5384909,1,4,1,50,15,1,,,4,4,,2,2,2,2,1,2,,1,2,,,,02,1,15,54.431142338
5384910,1,1,1,50,15,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,15,101.84133719
5384910,1,2,1,50,15,1,,,2,1,,,,,,,,,,,,,,02,1,15,101.84133719
5384911,1,1,1,50,15,1,,,1,6,PENSIONADO,2,2,2,2,2,,,,,,,,02,1,15,98.591100045
5384911,1,2,1,50,15,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,15,98.591100045
5384911,1,3,1,50,15,1,,,3,1,,,,,,,,,,,,,,02,1,15,98.591100045
5384912,1,1,1,50,15,1,,,1,1,,,,,,,,,,,,,,02,1,15,108.93427964
5384912,1,2,1,50,15,1,,,2,4,,2,2,2,2,1,2,,2,,2,,,02,1,15,108.93427964
5384912,1,3,1,50,15,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,15,108.93427964
5384913,1,1,1,50,15,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,15,80.956903101
5384914,1,1,1,50,15,1,,,1,1,,,,,,,,,,,,,,02,1,15,121.3137801
5384914,1,2,1,50,15,1,,,2,1,,,,,,,,,,,,,,02,1,15,121.3137801
5384914,1,3,1,50,15,1,,,3,3,,2,2,2,2,2,,,,,,,,02,1,15,121.3137801
5384914,1,4,1,50,15,1,,,4,3,,2,2,2,2,2,,,,,,,,02,1,15,121.3137801
5384914,1,5,1,50,15,1,,,5,3,,2,2,2,2,2,,,,,,,,02,1,15,121.3137801
5384915,1,1,1,50,15,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,15,77.706665958
5384915,1,2,1,50,15,1,,,1,5,,,,,,,,,,,,,,02,1,15,77.706665958
5384916,1,1,1,50,15,1,,,1,1,,,,,,,,,,,,,,02,1,15,106.54287872
5384916,1,2,1,50,15,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,15,106.54287872
5384916,1,3,1,50,15,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,15,106.54287872
5384917,1,1,1,50,15,1,,,1,1,,,,,,,,,,,,,,02,1,15,101.29520637
5384918,1,1,1,50,15,1,,,1,1,,,,,,,,,,,,,,02,1,15,114.26401043
5384918,1,2,1,50,15,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,15,114.26401043
5384919,1,1,1,50,15,1,,,1,4,,2,2,2,2,1,13,PANDEMIA,,,,,,02,1,15,77.706665958
5384919,1,2,1,50,15,1,,,2,6,PENSIONADA,2,2,2,2,2,,,,,,,,02,1,15,77.706665958
5384920,1,1,1,50,15,1,,,1,6,PENSIONADA,2,2,2,2,2,,,,,,,,02,1,15,80.956903101
5384921,1,1,1,50,15,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,15,77.706665958
5384921,1,2,1,50,15,1,,,2,6,PENSIONADA,2,2,2,2,2,,,,,,,,02,1,15,77.706665958
5384922,1,1,1,50,15,1,,,1,1,,,,,,,,,,,,,,02,1,15,116.65541135
5384922,1,2,1,50,15,1,6,,2,4,,2,2,2,1,,,,,,,,1,02,1,15,116.65541135
5384923,1,1,1,50,15,1,,,1,1,,,,,,,,,,,,,,02,1,15,99.239627558
5384924,1,1,1,50,15,1,,,1,1,,,,,,,,,,,,,,02,1,15,128.29317316
5384925,1,1,1,50,15,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,15,96.437370224
5384925,1,2,1,50,15,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,15,96.437370224
5384926,1,1,1,50,18,1,1,,1,4,,2,2,2,1,,,,,,,,1,02,1,18,65.133511719
5384926,1,2,1,50,18,1,,,2,2,,1,,,,,,,,,,,,02,1,18,65.133511719
5384926,1,3,1,50,18,1,,,3,1,,,,,,,,,,,,,,02,1,18,65.133511719
5384926,1,4,1,50,18,1,,,4,3,,2,2,2,2,2,,,,,,,,02,1,18,65.133511719
5384926,1,5,1,50,18,1,,,5,3,,2,2,2,2,2,,,,,,,,02,1,18,65.133511719
5384926,1,6,1,50,18,1,,,6,4,,2,2,2,2,2,,,,,,,,02,1,18,65.133511719
5384927,1,1,1,50,19,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,19,86.598399354
5384927,1,2,1,50,19,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,19,86.598399354
5384927,1,3,1,50,19,1,,,1,5,,,,,,,,,,,,,,02,1,19,86.598399354
5384927,1,4,1,50,19,1,,,1,5,,,,,,,,,,,,,,02,1,19,86.598399354
5384928,1,1,1,50,19,1,,,1,1,,,,,,,,,,,,,,02,1,19,123.27941319
5384928,1,2,1,50,19,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,19,123.27941319
5384929,1,1,1,50,19,1,,,1,1,,,,,,,,,,,,,,02,1,19,78.967300997
5384929,1,2,1,50,19,1,4,,1,2,,2,2,2,1,,,,,,,,1,02,1,19,78.967300997
5384930,1,1,1,50,19,1,,,1,1,,,,,,,,,,,,,,02,1,19,124.60262446
5384930,1,2,1,50,19,1,,,2,1,,,,,,,,,,,,,,02,1,19,124.60262446
5384931,1,1,1,50,19,1,1,,1,4,,2,2,2,1,,,,,,,,1,02,1,19,113.63181515
5384931,1,2,1,50,19,1,,,1,1,,,,,,,,,,,,,,02,1,19,113.63181515
5384931,1,4,1,50,19,1,,,4,1,,,,,,,,,,,,,,02,1,19,113.63181515
5384931,1,5,1,50,19,1,1,,5,4,,2,2,2,1,,,,,,,,1,02,1,19,113.63181515
5384932,1,1,1,50,19,1,,,2,1,,,,,,,,,,,,,,02,1,19,154.09209431
5384932,1,2,1,50,19,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,19,154.09209431
5384933,1,1,1,50,19,1,,,1,1,,,,,,,,,,,,,,02,1,19,100.66922035
5384934,1,1,1,50,19,1,,,1,1,,,,,,,,,,,,,,02,1,19,79.308363311
5384934,1,2,1,50,19,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,19,79.308363311
5384934,1,3,1,50,19,1,,,1,1,,,,,,,,,,,,,,02,1,19,79.308363311
5384934,1,4,1,50,19,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,19,79.308363311
5384935,1,1,1,50,19,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,19,113.39530688
5384936,1,1,1,50,19,1,,,3,6,DESCANSANDO,2,2,2,2,2,,,,,,,,02,1,19,109.71453362
5384936,1,2,1,50,19,1,,,3,6,DESCANSANDO,2,2,2,2,2,,,,,,,,02,1,19,109.71453362
5384936,1,3,1,50,19,1,3,,3,3,,2,2,2,1,,,,,,,,1,02,1,19,109.71453362
5384937,1,1,1,50,20,1,,,1,4,,1,,,,,,,,,,,,02,1,20,126.0023402
5384937,1,2,1,50,20,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,20,126.0023402
5384937,1,4,1,50,20,1,,,1,4,,2,2,2,2,1,10,,,,,,,02,1,20,126.0023402
5384938,1,1,1,50,20,1,,,1,1,,,,,,,,,,,,,,02,1,20,219.85554914
5384938,1,2,1,50,20,1,,,2,3,,1,,,,,,,,,,,,02,1,20,219.85554914
5384939,1,1,1,50,23,1,,,1,1,,,,,,,,,,,,,,02,1,23,186.15159949
5384939,1,2,1,50,23,1,,,2,1,,,,,,,,,,,,,,02,1,23,186.15159949
5384939,1,3,1,50,23,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,23,186.15159949
5384940,1,1,1,50,23,1,,,1,6,DESCANSANDO POR LA EDAD,2,2,2,2,2,,,,,,,,02,1,23,103.66550429
5384940,1,2,1,50,23,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,23,103.66550429
5384940,1,3,1,50,23,1,,,3,1,,,,,,,,,,,,,,02,1,23,103.66550429
5384940,1,4,1,50,23,1,,,4,1,,,,,,,,,,,,,,02,1,23,103.66550429
5384940,1,5,1,50,23,1,,,4,3,,2,2,2,2,2,,,,,,,,02,1,23,103.66550429
5384941,1,1,1,50,23,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,23,146.33239522
5384942,1,1,1,50,23,1,,,1,1,,,,,,,,,,,,,,02,1,23,141.51562989
5384942,1,2,1,50,23,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,23,141.51562989
5384943,1,1,1,50,23,1,,,1,1,,,,,,,,,,,,,,02,1,23,186.57424987
5384943,1,2,1,50,23,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,23,186.57424987
5384943,1,3,1,50,23,1,,,3,6,TERAPIAS DE RECUPERACION,2,2,2,2,2,,,,,,,,02,1,23,186.57424987
5384943,1,4,1,50,23,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,23,186.57424987
5384944,1,1,1,50,23,1,,,1,1,,,,,,,,,,,,,,02,1,23,203.66970562
5384944,1,2,1,50,23,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,23,203.66970562
5384945,1,1,1,50,23,1,,,1,1,,,,,,,,,,,,,,02,1,23,154.02497267
