DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,CLASE,P6290,P6290S1,P6230,P6240,P6240S1,P6250,P6260,P6270,P6280,P6300,P6310,P6310S1,P6320,P6330,P6340,P6350,P6351,MES,FT,DPTO,fex_c_2011
5432862,1,1,1,50,70,1,,,1,4,,2,2,2,2,2,,,,,,,,04,1,70,99.154324175
5432863,1,1,1,50,73,1,,,1,6,PENSIONADO,2,2,2,2,2,,,,,,,,04,1,73,289.39052659
5432863,1,2,1,50,73,1,,,2,1,,,,,,,,,,,,,,04,1,73,289.39052659
5432864,1,1,1,50,73,1,,,1,6,PENSIONADO,2,2,2,2,2,,,,,,,,04,1,73,241.55627331
5432864,1,2,1,50,73,1,,,2,4,,2,2,2,2,2,,,,,,,,04,1,73,241.55627331
5432864,1,3,1,50,73,1,,,3,3,,2,2,2,2,2,,,,,,,,04,1,73,241.55627331
5432865,1,1,1,50,73,1,,,1,1,,,,,,,,,,,,,,04,1,73,326.14840328
5432865,1,2,1,50,73,1,,,1,1,,,,,,,,,,,,,,04,1,73,326.14840328
5432866,1,1,1,50,73,1,,,1,1,,,,,,,,,,,,,,04,1,73,290.92927631
5432867,1,1,1,50,73,1,,,1,2,,1,,,,,,,,,,,,04,1,73,287.84177777
5432868,1,1,1,50,73,1,,,1,4,,1,,,,,,,,,,,,04,1,73,367.47597077
5432869,1,1,1,50,73,1,,,1,1,,,,,,,,,,,,,,04,1,73,377.85881741
5432869,1,2,1,50,73,1,,,2,1,,,,,,,,,,,,,,04,1,73,377.85881741
5432870,1,1,1,50,73,1,,,1,4,,2,2,2,2,1,10,,,,,,,04,1,73,206.33714635
5432870,1,2,1,50,73,1,,,1,3,,2,2,2,2,2,,,,,,,,04,1,73,206.33714635
5432871,1,1,1,50,73,1,,,1,6,VER TELEVISION,2,2,2,2,2,,,,,,,,04,1,73,254.17139963
5432944,1,1,1,50,,1,,,1,6,VACACIONES DE SEMANA SANTA,2,1,,,,,,,,,,,04,1,19,2665.6432321
5432945,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,04,1,19,2644.8025238
5432945,1,2,1,50,,1,,,2,4,,1,,,,,,,,,,,,04,1,19,2644.8025238
5432946,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,19,2459.8658537
5432946,1,2,1,50,,1,,,2,6,ESTUVO EN RECUPERACION DE CIRUJIA,2,2,2,2,1,11,,,,,,,04,1,19,2459.8658537
5432946,1,3,1,50,,1,,,3,3,,2,2,2,2,2,,,,,,,,04,1,19,2459.8658537
5432946,1,4,1,50,,1,,,4,3,,2,2,2,2,2,,,,,,,,04,1,19,2459.8658537
5432947,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,19,2851.1688108
5432948,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,19,2403.5615399
5432948,1,2,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,04,1,19,2403.5615399
5432949,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,19,2776.3338809
5432949,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,19,2776.3338809
5432949,1,4,1,50,,1,,,4,2,,1,,,,,,,,,,,,04,1,19,2776.3338809
5432950,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,04,1,19,2886.130823
5432951,1,1,1,50,,1,,,1,6,DILIGENCIAS PERSONALES,2,2,2,2,2,,,,,,,,04,1,19,2665.6432321
5432952,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,04,1,19,2644.9069304
5432952,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,19,2644.9069304
5432952,1,3,1,50,,1,,,3,4,,2,2,2,2,1,2,,2,,2,,,04,1,19,2644.9069304
5432953,1,1,1,50,,1,1,,1,4,,2,2,2,1,,,,,,,,1,04,1,19,3922.5609801
5432953,1,2,1,50,,1,,,1,5,,,,,,,,,,,,,,04,1,19,3922.5609801
5432953,1,3,1,50,,1,1,,1,4,,2,2,2,1,,,,,,,,1,04,1,19,3922.5609801
5432955,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,04,1,19,2645.4430507
5432955,1,2,1,50,,1,,,1,4,,2,2,2,2,1,11,,,,,,,04,1,19,2645.4430507
5432955,1,3,1,50,,1,,,3,3,,2,2,2,2,2,,,,,,,,04,1,19,2645.4430507
5432955,1,4,1,50,,1,,,4,3,,2,2,2,2,2,,,,,,,,04,1,19,2645.4430507
5432955,1,5,1,50,,1,,,2,3,,2,2,2,2,2,,,,,,,,04,1,19,2645.4430507
5432956,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,19,2389.440236
5432957,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,19,1879.3108403
5432957,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,19,1879.3108403
5432957,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,04,1,19,1879.3108403
5432957,1,4,1,50,,1,,,4,1,,,,,,,,,,,,,,04,1,19,1879.3108403
5432957,1,5,1,50,,1,,,5,1,,,,,,,,,,,,,,04,1,19,1879.3108403
5432958,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,19,2368.5995277
5432958,1,2,1,50,,1,2,,2,4,,2,2,2,1,,,,,,,,1,04,1,19,2368.5995277
5432959,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,19,2882.7850764
5432959,1,2,1,50,,1,,,1,3,,2,2,2,2,2,,,,,,,,04,1,19,2882.7850764
5432960,1,1,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,19,1881.0149327
5432960,1,2,1,50,,1,2,,2,4,,2,2,2,1,,,,,,,,1,04,1,19,1881.0149327
5432960,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,04,1,19,1881.0149327
5432960,1,4,1,50,,1,,,4,1,,,,,,,,,,,,,,04,1,19,1881.0149327
5433019,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,19,2851.1688108
5433020,1,1,1,50,,1,,,1,6,TRABAJANDO PARA EL AUTOCONSUMO,2,2,2,2,2,,,,,,,,04,1,19,2886.130823
5433021,1,1,1,50,,1,,,1,6,ESTAR EN LA CASA,2,2,2,2,2,,,,,,,,04,1,19,2886.130823
5433022,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,04,1,19,2625.6659079
5433022,1,2,1,50,,1,,,1,3,,2,2,2,2,2,,,,,,,,04,1,19,2625.6659079
5433023,1,1,1,50,,1,,,1,4,,2,2,2,2,1,13,POR TEMOR A LA PANDEMIA,,,,,,04,1,19,2625.6659079
5433023,1,2,1,50,,1,,,2,3,,2,2,2,2,1,12,,,,,,,04,1,19,2625.6659079
5433024,1,1,1,50,,1,,,3,1,,,,,,,,,,,,,,04,1,19,2644.9069304
5433024,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,19,2644.9069304
5433024,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,04,1,19,2644.9069304
5433029,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,19,2797.1745892
5433029,1,2,1,50,,1,,,1,3,,2,2,2,2,2,,,,,,,,04,1,19,2797.1745892
5433040,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,19,2665.6432321
5433061,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,19,2861.9443681
5433061,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,19,2861.9443681
5433061,1,3,1,50,,1,,,2,3,,2,2,2,2,2,,,,,,,,04,1,19,2861.9443681
5433073,1,1,1,50,,1,,,1,6,VER TELEVISION,2,2,2,2,1,8,,2,,2,,,04,1,76,3574.6765835
5433073,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,76,3574.6765835
5433074,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,04,1,76,2723.5578296
5433074,1,2,1,50,,1,,,2,4,,1,,,,,,,,,,,,04,1,76,2723.5578296
5433075,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,04,1,76,2810.684661
5433075,1,2,1,50,,1,,,3,5,,,,,,,,,,,,,,04,1,76,2810.684661
5433075,1,3,1,50,,1,,,3,4,,2,2,2,2,2,,,,,,,,04,1,76,2810.684661
5433078,1,1,1,50,,1,,,1,4,,2,2,2,2,1,11,,,,,,,04,1,76,3360.8361615
5433078,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,76,3360.8361615
5433078,1,3,1,50,,1,,,3,5,,,,,,,,,,,,,,04,1,76,3360.8361615
5433079,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,76,3463.6966293
5433079,1,2,1,50,,1,2,,2,4,,2,2,2,1,,,,,,,,1,04,1,76,3463.6966293
5433079,1,3,1,50,,1,,,2,3,,2,2,2,2,2,,,,,,,,04,1,76,3463.6966293
5433080,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,76,3505.1885209
5433080,1,2,1,50,,1,,,2,4,,2,2,2,2,1,7,,2,,2,,,04,1,76,3505.1885209
5433080,1,4,1,50,,1,,,4,6,DESCANSAR,2,2,2,2,2,,,,,,,,04,1,76,3505.1885209
5433080,1,5,1,50,,1,,,5,1,,,,,,,,,,,,,,04,1,76,3505.1885209
5433081,1,1,1,50,,1,3,,1,4,,2,2,2,1,,,,,,,,1,04,1,76,3972.3775608
5433081,1,2,1,50,,1,,,2,4,,2,2,2,2,1,2,,2,,1,2,1,04,1,76,3972.3775608
5433081,1,3,1,50,,1,,,2,3,,2,2,2,2,2,,,,,,,,04,1,76,3972.3775608
5433081,1,4,1,50,,1,,,2,3,,2,2,2,2,2,,,,,,,,04,1,76,3972.3775608
5433082,1,1,1,50,,1,,,1,4,,1,,,,,,,,,,,,04,1,76,3570.5024994
5433082,1,2,1,50,,1,1,,2,4,,2,2,2,1,,,,,,,,1,04,1,76,3570.5024994
5433082,1,3,1,50,,1,,,2,3,,2,2,2,2,2,,,,,,,,04,1,76,3570.5024994
5433083,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,76,3627.4334881
5433083,1,2,1,50,,1,,,2,4,,2,2,2,2,1,2,,1,1,,4,1,04,1,76,3627.4334881
5433083,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,04,1,76,3627.4334881
5433083,1,4,1,50,,1,,,2,3,,2,2,2,2,2,,,,,,,,04,1,76,3627.4334881
5433084,1,1,1,50,,1,,,1,6,EN VACACIONES,2,1,,,,,,,,,,,04,1,76,3477.1399913
5433084,1,2,1,50,,1,,,2,4,,2,2,2,2,1,4,,2,,2,,,04,1,76,3477.1399913
5433084,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,04,1,76,3477.1399913
5433084,1,4,1,50,,1,,,4,1,,,,,,,,,,,,,,04,1,76,3477.1399913
5433084,1,5,1,50,,1,,,5,2,,1,,,,,,,,,,,,04,1,76,3477.1399913
5433085,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,76,2962.0718051
5433085,1,2,1,50,,1,2,,2,4,,2,2,2,1,,,,,,,,1,04,1,76,2962.0718051
5433085,1,3,1,50,,1,,,2,3,,2,2,2,2,2,,,,,,,,04,1,76,2962.0718051
5433085,1,4,1,50,,1,,,2,3,,2,2,2,2,2,,,,,,,,04,1,76,2962.0718051
5433086,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,76,3539.5719466
5433087,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,04,1,76,3299.6008332
5433087,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,76,3299.6008332
5433088,1,1,1,50,,1,,,1,6,DESCANSAR,2,2,2,2,2,,,,,,,,04,1,76,3600.6770194
5433089,1,1,1,50,,1,2,,1,4,,2,2,2,1,,,,,,,,1,04,1,76,4007.4065196
5433089,1,2,1,50,,1,,,2,3,,1,,,,,,,,,,,,04,1,76,4007.4065196
5433092,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,76,3011.9466865
5433092,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,76,3011.9466865
5433092,1,3,1,50,,1,,,1,3,,2,2,2,2,2,,,,,,,,04,1,76,3011.9466865
5433097,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,76,4172.5459389
5433097,1,2,1,50,,1,,,2,3,,2,2,2,2,2,,,,,,,,04,1,76,4172.5459389
5433098,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,04,1,76,2948.7586985
5433098,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,76,2948.7586985
5433098,1,3,1,50,,1,,,3,2,,1,,,,,,,,,,,,04,1,76,2948.7586985
5433099,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,76,3507.1842559
5433099,1,2,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,76,3507.1842559
5433100,1,1,1,50,,1,,,1,4,,1,,,,,,,,,,,,04,1,76,5083.671787
5433100,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,76,5083.671787
5433112,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,19,921.95467794
5433113,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,04,1,19,859.79029091
5433113,1,2,1,50,,1,,,2,6,INCAPACIDAD TEMPORAL,2,1,,,,,,,,,,,04,1,19,859.79029091
5433113,1,3,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,19,859.79029091
5433114,1,1,1,50,,1,,,1,4,,2,2,2,2,1,10,,,,,,,04,1,19,917.42217041
5433115,1,1,1,50,,1,,,1,5,,,,,,,,,,,,,,04,1,19,786.87161442
5433115,1,2,1,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,04,1,19,786.87161442
5433115,1,3,1,50,,1,,,3,6,VACACIONES,2,1,,,,,,,,,,,04,1,19,786.87161442
5433115,1,4,1,50,,1,,,3,1,,,,,,,,,,,,,,04,1,19,786.87161442
5433116,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,19,910.68311363
5433116,1,2,1,50,,1,2,,2,4,,2,2,2,1,,,,,,,,1,04,1,19,910.68311363
5433117,1,1,1,50,,1,,,1,6,DESCANSAR POR FRACTURA DE PIERNA,2,1,,,,,,,,,,,04,1,19,772.65000759
5433118,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,19,921.95467794
5433119,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,19,751.36212045
5433119,1,2,1,50,,1,,,2,4,,2,2,2,2,1,7,,1,2,,,,04,1,19,751.36212045
5433119,1,3,1,50,,1,,,3,3,,2,2,2,2,1,12,,,,,,,04,1,19,751.36212045
5433119,1,4,1,50,,1,,,4,3,,2,2,2,2,2,,,,,,,,04,1,19,751.36212045
5433120,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,19,765.9109508
5433120,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,19,765.9109508
5433121,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,04,1,19,866.5293477
5433121,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,19,866.5293477
5433122,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,04,1,19,842.29694466
5433122,1,2,1,50,,1,,,2,2,,1,,,,,,,,,,,,04,1,19,842.29694466
5433122,1,3,1,50,,1,2,,3,6,HACER DEPORTE,2,2,2,1,,,,,,,,1,04,1,19,842.29694466
5433123,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,04,1,19,849.03600145
5433123,1,2,1,50,,1,2,,2,3,,2,2,2,1,,,,,,,,1,04,1,19,849.03600145
5433125,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,19,746.795852
5433125,1,2,1,50,,1,,,2,3,,2,2,2,2,1,12,,,,,,,04,1,19,746.795852
5433125,1,3,1,50,,1,,,1,3,,2,2,2,2,2,,,,,,,,04,1,19,746.795852
5433126,1,1,1,50,,1,,,1,6,CAMINAR,2,2,2,2,2,,,,,,,,04,1,19,866.5293477
5433126,1,2,1,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,04,1,19,866.5293477
5433127,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,19,752.98387301
5433127,1,2,1,50,,1,2,,2,4,,2,2,2,1,,,,,,,,1,04,1,19,752.98387301
5433127,1,3,1,50,,1,,,3,3,,2,2,2,2,2,,,,,,,,04,1,19,752.98387301
5433128,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,19,1016.6740431
5433128,1,2,1,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,04,1,19,1016.6740431
5433128,1,3,1,50,,1,,,3,3,,2,2,2,2,1,12,,,,,,,04,1,19,1016.6740431
5433128,1,4,1,50,,1,,,2,3,,2,2,2,2,2,,,,,,,,04,1,19,1016.6740431
5433128,1,5,1,50,,1,,,2,3,,2,2,2,2,2,,,,,,,,04,1,19,1016.6740431
5433129,1,1,1,50,,1,,,1,5,,,,,,,,,,,,,,04,1,19,861.96307925
5433131,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,19,921.95467794
5433132,1,1,1,50,,1,2,,1,6,ENTRENAR NIÑOS EN FUTBOL GRATUITAMENTE,2,2,2,1,,,,,,,,1,04,1,19,1044.8683028
5433132,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,19,1044.8683028
5433134,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,19,853.6022699
5433134,1,2,1,50,,1,,,1,4,,2,2,2,2,1,10,,,,,,,04,1,19,853.6022699
5433134,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,04,1,19,853.6022699
5433135,1,1,1,50,,1,1,,1,4,,2,2,2,1,,,,,,,,1,04,1,19,795.42285338
5433135,1,2,1,50,,1,,,2,6,VACACIONES,2,1,,,,,,,,,,,04,1,19,795.42285338
5433135,1,3,1,50,,1,2,,3,4,,2,2,2,1,,,,,,,,1,04,1,19,795.42285338
5433135,1,4,1,50,,1,2,,4,4,,2,2,2,1,,,,,,,,1,04,1,19,795.42285338
5433136,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,19,777.21627605
5433136,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,19,777.21627605
5433137,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,19,1031.941225
5433137,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,19,1031.941225
5433137,1,3,1,50,,1,,,2,3,,2,2,2,2,2,,,,,,,,04,1,19,1031.941225
5433138,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,19,799.79869222
5433138,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,19,799.79869222
5433138,1,3,1,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,04,1,19,799.79869222
5433139,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,04,1,19,1121.2542967
5433139,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,19,1121.2542967
5433139,1,3,1,50,,1,,,3,3,,2,2,2,2,2,,,,,,,,04,1,19,1121.2542967
5433140,1,1,1,50,,1,,,1,5,,,,,,,,,,,,,,04,1,19,861.96307925
5433142,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,19,1051.6073596
5433143,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,19,1219.1523682
5433143,1,2,1,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,04,1,19,1219.1523682
5433143,1,3,1,50,,1,,,1,3,,2,2,2,2,2,,,,,,,,04,1,19,1219.1523682
5433143,1,6,1,50,,1,,,6,1,,,,,,,,,,,,,,04,1,19,1219.1523682
5433144,1,1,1,50,,1,,,1,4,,2,2,2,2,1,10,,,,,,,04,1,19,551.18722362
5433144,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,19,551.18722362
5433144,1,3,1,50,,1,,,1,3,,2,2,2,2,2,,,,,,,,04,1,19,551.18722362
5433144,1,5,1,50,,1,,,1,6,DESCANSAR,2,2,2,2,2,,,,,,,,04,1,19,551.18722362
5433144,1,6,1,50,,1,,,1,5,,,,,,,,,,,,,,04,1,19,551.18722362
5433144,1,7,1,50,,1,,,7,4,,2,2,2,2,1,5,,2,,2,,,04,1,19,551.18722362
5433144,1,8,1,50,,1,,,8,1,,,,,,,,,,,,,,04,1,19,551.18722362
5433145,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,19,859.79029091
5433145,1,2,1,50,,1,,,2,4,,2,2,2,2,1,13,POR LA PANDEMIA,,,,,,04,1,19,859.79029091
5433145,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,04,1,19,859.79029091
5433146,1,1,1,50,,1,,,1,4,,2,2,2,2,1,11,,,,,,,04,1,19,842.29694466
5433146,1,2,1,50,,1,2,,2,6,ENFERMO,2,2,2,1,,,,,,,,1,04,1,19,842.29694466
5433146,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,04,1,19,842.29694466
5433147,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,19,752.98387301
5433147,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,19,752.98387301
5433147,1,3,1,50,,1,,,2,6,HACER DEPORTE,2,2,2,2,2,,,,,,,,04,1,19,752.98387301
5433148,1,1,1,50,,1,,,1,4,,1,,,,,,,,,,,,04,1,19,1204.3964169
5433148,1,2,1,50,,1,,,2,4,,2,2,2,2,1,10,,,,,,,04,1,19,1204.3964169
5433148,1,3,1,50,,1,,,1,3,,2,2,2,2,2,,,,,,,,04,1,19,1204.3964169
5433149,1,1,1,50,,1,,,1,6,EJERCICIO,1,,,,,,,,,,,,04,1,19,1319.2931473
5433149,1,3,1,50,,1,,,3,4,,2,1,,,,,,,,,,,04,1,19,1319.2931473
5433150,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,19,978.13764734
5433150,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,19,978.13764734
5433150,1,4,1,50,,1,,,4,6,DESCANSAR POR LA EDAD,2,2,2,2,2,,,,,,,,04,1,19,978.13764734
5433152,1,1,1,50,,1,,,1,6,ACTIVIDADES RELIGIOSAS,1,,,,,,,,,,,,04,1,19,774.47888108
5433152,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,19,774.47888108
5433152,1,3,1,50,,1,,,1,3,,2,2,2,2,2,,,,,,,,04,1,19,774.47888108
5433164,1,1,1,50,,1,,,1,6,DESCANSAR POR LA EDAD,2,2,2,2,2,,,,,,,,04,1,19,861.96307925
5433165,1,1,1,50,,1,2,,1,6,CITAS MEDICAS,2,2,2,1,,,,,,,,1,04,1,19,1215.6679813
5433165,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,19,1215.6679813
5433166,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,04,1,19,940.00458659
5433166,1,3,1,50,,1,,,1,6,DESCANSAR POR LA EDAD,2,2,2,2,2,,,,,,,,04,1,19,940.00458659
5433167,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,19,752.98387301
5433167,1,2,1,50,,1,2,,2,2,,2,2,2,1,,,,,,,,1,04,1,19,752.98387301
5433167,1,3,1,50,,1,,,1,3,,2,2,2,2,1,12,,,,,,,04,1,19,752.98387301
5433168,1,1,1,50,,1,,,1,6,DESCANSAR POR LA EDAD,2,2,2,2,2,,,,,,,,04,1,19,874.5462422
5433168,1,2,1,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,04,1,19,874.5462422
5433168,1,3,1,50,,1,,,1,3,,1,,,,,,,,,,,,04,1,19,874.5462422
5433168,1,4,1,50,,1,,,4,3,,2,2,2,2,1,12,,,,,,,04,1,19,874.5462422
5433169,1,1,1,50,,1,,,1,6,DESCANSAR,2,2,2,2,2,,,,,,,,04,1,19,710.48562057
5433169,1,2,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,04,1,19,710.48562057
5433169,1,3,1,50,,1,2,,3,4,,2,2,2,1,,,,,,,,1,04,1,19,710.48562057
5433170,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,04,1,19,933.26000318
5433171,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,04,1,19,692.99227431
5433171,1,2,1,50,,1,,,1,5,,,,,,,,,,,,,,04,1,19,692.99227431
5433171,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,04,1,19,692.99227431
5433172,1,1,1,50,,1,1,,1,6,DILIGENCIAS MEDICAS,2,2,2,1,,,,,,,,2,04,1,19,1189.6404656
5433172,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,19,1189.6404656
5433173,1,1,1,50,,1,2,,1,6,COLABORACION VOLUNTARIA A LA MAMA,2,2,2,1,,,,,,,,1,04,1,19,1008.5641156
5433173,1,2,1,50,,1,,,2,3,,2,2,2,2,1,12,,,,,,,04,1,19,1008.5641156
5433173,1,4,1,50,,1,,,4,4,,2,2,2,2,2,,,,,,,,04,1,19,1008.5641156
5433174,1,1,1,50,,1,,,1,4,,2,2,2,2,1,13,POR LA PANDEMIA,,,,,,04,1,19,984.87670413
5433174,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,19,984.87670413
5433175,1,1,1,50,,1,,,1,4,,1,,,,,,,,,,,,04,1,19,910.68311363
5433175,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,19,910.68311363
5433176,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,19,1765.2842773
5433176,1,2,1,50,,1,,,2,6,DESCANSAR POR FRACTURA DE TIBIA Y PERONE,2,2,2,2,2,,,,,,,,04,1,19,1765.2842773
5433176,1,3,1,50,,1,,,3,3,,1,,,,,,,,,,,,04,1,19,1765.2842773
5433176,1,4,1,50,,1,,,4,3,,2,2,2,2,2,,,,,,,,04,1,19,1765.2842773
5433176,1,5,1,50,,1,,,2,3,,2,2,2,2,2,,,,,,,,04,1,19,1765.2842773
5433176,2,1,2,50,,1,,,1,4,,2,2,2,2,1,13,POR LA PANDEMIA,,,,,,04,1,19,1765.2842773
5433176,2,2,2,50,,1,2,,2,2,,2,2,2,1,,,,,,,,1,04,1,19,1765.2842773
5433176,2,5,2,50,,1,2,,5,4,,2,2,2,1,,,,,,,,1,04,1,19,1765.2842773
5433177,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,19,961.69002428
5433177,1,2,1,50,,1,6,,2,3,,2,2,2,1,,,,,,,,1,04,1,19,961.69002428
5433177,1,3,1,50,,1,,,2,3,,2,2,2,2,2,,,,,,,,04,1,19,961.69002428
5433177,1,4,1,50,,1,,,4,1,,,,,,,,,,,,,,04,1,19,961.69002428
5433178,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,04,1,19,706.85327498
5433178,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,19,706.85327498
5433178,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,04,1,19,706.85327498
5433178,1,4,1,50,,1,,,4,4,,2,2,2,2,2,,,,,,,,04,1,19,706.85327498
5433178,1,5,1,50,,1,,,5,1,,,,,,,,,,,,,,04,1,19,706.85327498
5433178,1,6,1,50,,1,,,3,3,,2,2,2,2,2,,,,,,,,04,1,19,706.85327498
5433178,1,7,1,50,,1,,,7,1,,,,,,,,,,,,,,04,1,19,706.85327498
5433178,1,8,1,50,,1,,,8,1,,,,,,,,,,,,,,04,1,19,706.85327498
5433178,1,9,1,50,,1,,,9,1,,,,,,,,,,,,,,04,1,19,706.85327498
